biomarker,race_level,n,events,hr,lcl,ucl,wald_p,contrast_p_vs_ref,p_interaction,p_adj_holm,q_adj_bh,biomarker_label,race_label,hr_ci,wald_p_fmt,contrast_p_vs_ref_fmt,interaction_p_fmt,holm_p_fmt,bh_q_fmt
z_log_ddimer1,1,6309,449,1.277142171590796,1.0992458340972757,1.4838283447261296,0.0013917271268626295,NA,0.4405748185720423,1,0.8811496371440846,D-dimer (log-z),White,"1.28 (1.10, 1.48)",0.00139,NA,0.441,   1,0.881
z_log_ddimer1,2,6309,449,1.2467539504084235,0.9004820970308093,1.7261813621663014,0.18400774226083577,0.8944771846444887,0.4405748185720423,1,0.8811496371440846,D-dimer (log-z),Chinese American,"1.25 (0.90, 1.73)",0.184,0.894,0.441,   1,0.881
z_log_ddimer1,3,6309,449,1.100273610247095,0.9222583985644465,1.3126494909567152,0.28859350303778075,0.19844140543701855,0.4405748185720423,1,0.8811496371440846,D-dimer (log-z),Black,"1.10 (0.92, 1.31)",0.289,0.198,0.441,   1,0.881
z_log_ddimer1,4,6309,449,1.0699926053326987,0.8662613391502655,1.3216383136637473,0.5301634509723414,0.1712146624249053,0.4405748185720423,1,0.8811496371440846,D-dimer (log-z),Hispanic,"1.07 (0.87, 1.32)",0.53,0.171,0.441,   1,0.881
z_log_il61,1,6178,442,1.2032468755974486,1.0295678325637514,1.4062240464815348,0.020000654957293234,NA,0.34613626014693244,1,0.8811496371440846,IL-6 (log-z),White,"1.20 (1.03, 1.41)",0.02,NA,0.346,   1,0.881
z_log_il61,2,6178,442,1.0176747009008846,0.6892757863453434,1.5025361653061382,0.9297718445291654,0.43078606243440987,0.34613626014693244,1,0.8811496371440846,IL-6 (log-z),Chinese American,"1.02 (0.69, 1.50)",0.93,0.431,0.346,   1,0.881
z_log_il61,3,6178,442,1.1131545422623401,0.9190737549960729,1.3482193656640478,0.2727935834458242,0.524366886256993,0.34613626014693244,1,0.8811496371440846,IL-6 (log-z),Black,"1.11 (0.92, 1.35)",0.273,0.524,0.346,   1,0.881
z_log_il61,4,6178,442,1.3975326279831546,1.1241975405244917,1.7373258487705725,0.0025762151557318174,0.25864212900395805,0.34613626014693244,1,0.8811496371440846,IL-6 (log-z),Hispanic,"1.40 (1.12, 1.74)",0.00258,0.259,0.346,   1,0.881
